,NAME,B07011_001E,state,county,tract,tractid,quantile_category
691,"Census Tract 109, Barnstable County, Massachusetts",35006,25,001,010900,25001010900,2
692,"Census Tract 139, Barnstable County, Massachusetts",35460,25,001,013900,25001013900,2
693,"Census Tract 145, Barnstable County, Massachusetts",30029,25,001,014500,25001014500,2
694,"Census Tract 151, Barnstable County, Massachusetts",37963,25,001,015100,25001015100,3
695,"Census Tract 152, Barnstable County, Massachusetts",42185,25,001,015200,25001015200,3
696,"Census Tract 104, Barnstable County, Massachusetts",30307,25,001,010400,25001010400,2
697,"Census Tract 137, Barnstable County, Massachusetts",35087,25,001,013700,25001013700,2
698,"Census Tract 148, Barnstable County, Massachusetts",25785,25,001,014800,25001014800,1
699,"Census Tract 147, Barnstable County, Massachusetts",32614,25,001,014700,25001014700,2
700,"Census Tract 128, Barnstable County, Massachusetts",32730,25,001,012800,25001012800,2
701,"Census Tract 2002, Dukes County, Massachusetts",49735,25,007,200200,25007200200,4
702,"Census Tract 2001, Dukes County, Massachusetts",31213,25,007,200100,25007200100,2
703,"Census Tract 2004, Dukes County, Massachusetts",36602,25,007,200400,25007200400,3
704,"Census Tract 2003, Dukes County, Massachusetts",40276,25,007,200300,25007200300,3
705,"Census Tract 3396, Middlesex County, Massachusetts",38438,25,017,339600,25017339600,3
706,"Census Tract 3513, Middlesex County, Massachusetts",37644,25,017,351300,25017351300,3
707,"Census Tract 3116, Middlesex County, Massachusetts",29915,25,017,311600,25017311600,2
708,"Census Tract 3393, Middlesex County, Massachusetts",38598,25,017,339300,25017339300,3
709,"Census Tract 3414, Middlesex County, Massachusetts",31724,25,017,341400,25017341400,2
710,"Census Tract 3511, Middlesex County, Massachusetts",46960,25,017,351100,25017351100,4
711,"Census Tract 3522, Middlesex County, Massachusetts",34500,25,017,352200,25017352200,2
712,"Census Tract 3524, Middlesex County, Massachusetts",30551,25,017,352400,25017352400,2
713,"Census Tract 3154.03, Middlesex County, Massachusetts",37500,25,017,315403,25017315403,3
714,"Census Tract 3122, Middlesex County, Massachusetts",30637,25,017,312200,25017312200,2
715,"Census Tract 3154.01, Middlesex County, Massachusetts",35947,25,017,315401,25017315401,3
716,"Census Tract 3154.02, Middlesex County, Massachusetts",41216,25,017,315402,25017315402,3
717,"Census Tract 3163, Middlesex County, Massachusetts",37077,25,017,316300,25017316300,3
718,"Census Tract 3165, Middlesex County, Massachusetts",39907,25,017,316500,25017316500,3
719,"Census Tract 3181, Middlesex County, Massachusetts",50759,25,017,318100,25017318100,4
720,"Census Tract 3182, Middlesex County, Massachusetts",54115,25,017,318200,25017318200,4
721,"Census Tract 8112, Hampden County, Massachusetts",26484,25,013,811200,25013811200,1
722,"Census Tract 7441.02, Worcester County, Massachusetts",39978,25,027,744102,25027744102,3
723,"Census Tract 7531, Worcester County, Massachusetts",33121,25,027,753100,25027753100,2
724,"Census Tract 7561.02, Worcester County, Massachusetts",45876,25,027,756102,25027756102,4
725,"Census Tract 7573, Worcester County, Massachusetts",20557,25,027,757300,25027757300,1
726,"Census Tract 7121.02, Worcester County, Massachusetts",46841,25,027,712102,25027712102,4
727,"Census Tract 8203, Hampshire County, Massachusetts",16300,25,015,820300,25015820300,1
728,"Census Tract 8215, Hampshire County, Massachusetts",36174,25,015,821500,25015821500,3
729,"Census Tract 9504, Nantucket County, Massachusetts",44031,25,019,950400,25019950400,4
730,"Census Tract 9505, Nantucket County, Massachusetts",49337,25,019,950500,25019950500,4
731,"Census Tract 9501, Nantucket County, Massachusetts",44583,25,019,950100,25019950100,4
732,"Census Tract 9502, Nantucket County, Massachusetts",36425,25,019,950200,25019950200,3
733,"Census Tract 3525, Middlesex County, Massachusetts",46005,25,017,352500,25017352500,4
734,"Census Tract 3527, Middlesex County, Massachusetts",31498,25,017,352700,25017352700,2
735,"Census Tract 3534, Middlesex County, Massachusetts",41742,25,017,353400,25017353400,3
736,"Census Tract 3566.01, Middlesex County, Massachusetts",51270,25,017,356601,25017356601,4
737,"Census Tract 3571, Middlesex County, Massachusetts",58531,25,017,357100,25017357100,4
738,"Census Tract 3577, Middlesex County, Massachusetts",43920,25,017,357700,25017357700,4
739,"Census Tract 3734, Middlesex County, Massachusetts",70205,25,017,373400,25017373400,4
740,"Census Tract 3681.01, Middlesex County, Massachusetts",46242,25,017,368101,25017368101,4
741,"Census Tract 3684, Middlesex County, Massachusetts",20361,25,017,368400,25017368400,1
742,"Census Tract 3691, Middlesex County, Massachusetts",51660,25,017,369100,25017369100,4
743,"Census Tract 3832, Middlesex County, Massachusetts",29620,25,017,383200,25017383200,2
744,"Census Tract 3871, Middlesex County, Massachusetts",54028,25,017,387100,25017387100,4
745,"Census Tract 3543, Middlesex County, Massachusetts",48964,25,017,354300,25017354300,4
746,"Census Tract 3547, Middlesex County, Massachusetts",53419,25,017,354700,25017354700,4
747,"Census Tract 3548, Middlesex County, Massachusetts",61054,25,017,354800,25017354800,4
748,"Census Tract 3581, Middlesex County, Massachusetts",65945,25,017,358100,25017358100,4
749,"Census Tract 3585, Middlesex County, Massachusetts",74247,25,017,358500,25017358500,4
750,"Census Tract 3690, Middlesex County, Massachusetts",26611,25,017,369000,25017369000,1
751,"Census Tract 3701.02, Middlesex County, Massachusetts",50342,25,017,370102,25017370102,4
752,"Census Tract 3545, Middlesex County, Massachusetts",55898,25,017,354500,25017354500,4
753,"Census Tract 3324, Middlesex County, Massachusetts",43430,25,017,332400,25017332400,3
754,"Census Tract 3391, Middlesex County, Massachusetts",40070,25,017,339100,25017339100,3
755,"Census Tract 3115, Middlesex County, Massachusetts",35802,25,017,311500,25017311500,3
756,"Census Tract 3212, Middlesex County, Massachusetts",31954,25,017,321200,25017321200,2
757,"Census Tract 3372.02, Middlesex County, Massachusetts",47147,25,017,337202,25017337202,4
758,"Census Tract 3222, Middlesex County, Massachusetts",41120,25,017,322200,25017322200,3
759,"Census Tract 3118, Middlesex County, Massachusetts",20204,25,017,311800,25017311800,1
760,"Census Tract 3184, Middlesex County, Massachusetts",67312,25,017,318400,25017318400,4
761,"Census Tract 3686, Middlesex County, Massachusetts",40609,25,017,368600,25017368600,3
762,"Census Tract 3834, Middlesex County, Massachusetts",27255,25,017,383400,25017383400,2
763,"Census Tract 3506, Middlesex County, Massachusetts",14440,25,017,350600,25017350600,1
764,"Census Tract 3544, Middlesex County, Massachusetts",62031,25,017,354400,25017354400,4
765,"Census Tract 5062.03, Plymouth County, Massachusetts",33553,25,023,506203,25023506203,2
766,"Census Tract 5082, Plymouth County, Massachusetts",43692,25,023,508200,25023508200,3
767,"Census Tract 5101, Plymouth County, Massachusetts",33670,25,023,510100,25023510100,2
768,"Census Tract 6332, Bristol County, Massachusetts",42359,25,005,633200,25005633200,3
769,"Census Tract 6402, Bristol County, Massachusetts",19604,25,005,640200,25005640200,1
770,"Census Tract 8124.03, Hampden County, Massachusetts",31803,25,013,812403,25013812403,2
771,"Census Tract 8124.04, Hampden County, Massachusetts",28346,25,013,812404,25013812404,2
772,"Census Tract 8131.01, Hampden County, Massachusetts",33806,25,013,813101,25013813101,2
773,"Census Tract 8131.02, Hampden County, Massachusetts",39438,25,013,813102,25013813102,3
774,"Census Tract 8132.08, Hampden County, Massachusetts",32212,25,013,813208,25013813208,2
775,"Census Tract 8132.09, Hampden County, Massachusetts",30453,25,013,813209,25013813209,2
776,"Census Tract 8133.03, Hampden County, Massachusetts",42273,25,013,813303,25013813303,3
777,"Census Tract 8133.04, Hampden County, Massachusetts",58472,25,013,813304,25013813304,4
778,"Census Tract 8137.01, Hampden County, Massachusetts",35558,25,013,813701,25013813701,2
779,"Census Tract 8137.02, Hampden County, Massachusetts",34486,25,013,813702,25013813702,2
780,"Census Tract 8138.01, Hampden County, Massachusetts",31842,25,013,813801,25013813801,2
781,"Census Tract 8138.02, Hampden County, Massachusetts",36237,25,013,813802,25013813802,3
782,"Census Tract 8219.03, Hampshire County, Massachusetts",21655,25,015,821903,25015821903,1
783,"Census Tract 8219.04, Hampshire County, Massachusetts",31553,25,015,821904,25015821904,2
784,"Census Tract 8226.01, Hampshire County, Massachusetts",31702,25,015,822601,25015822601,2
785,"Census Tract 8226.03, Hampshire County, Massachusetts",40417,25,015,822603,25015822603,3
786,"Census Tract 8226.05, Hampshire County, Massachusetts",35469,25,015,822605,25015822605,2
787,"Census Tract 8226.06, Hampshire County, Massachusetts",35298,25,015,822606,25015822606,2
788,"Census Tract 3173.01, Middlesex County, Massachusetts",41863,25,017,317301,25017317301,3
789,"Census Tract 3173.02, Middlesex County, Massachusetts",43485,25,017,317302,25017317302,3
790,"Census Tract 3201.03, Middlesex County, Massachusetts",77585,25,017,320103,25017320103,4
791,"Census Tract 3201.04, Middlesex County, Massachusetts",61582,25,017,320104,25017320104,4
792,"Census Tract 3241.01, Middlesex County, Massachusetts",40775,25,017,324101,25017324101,3
793,"Census Tract 3241.02, Middlesex County, Massachusetts",48971,25,017,324102,25017324102,4
794,"Census Tract 3261.01, Middlesex County, Massachusetts",60260,25,017,326101,25017326101,4
795,"Census Tract 3261.02, Middlesex County, Massachusetts",50600,25,017,326102,25017326102,4
796,"Census Tract 3353.01, Middlesex County, Massachusetts",43768,25,017,335301,25017335301,3
797,"Census Tract 3353.02, Middlesex County, Massachusetts",46917,25,017,335302,25017335302,4
798,"Census Tract 3398.01, Middlesex County, Massachusetts",55938,25,017,339801,25017339801,4
799,"Census Tract 3398.02, Middlesex County, Massachusetts",39198,25,017,339802,25017339802,3
800,"Census Tract 3411.01, Middlesex County, Massachusetts",34205,25,017,341101,25017341101,2
801,"Census Tract 3421.01, Middlesex County, Massachusetts",24365,25,017,342101,25017342101,1
802,"Census Tract 3411.02, Middlesex County, Massachusetts",30941,25,017,341102,25017341102,2
803,"Census Tract 3419.01, Middlesex County, Massachusetts",31250,25,017,341901,25017341901,2
804,"Census Tract 3419.02, Middlesex County, Massachusetts",39517,25,017,341902,25017341902,3
805,"Census Tract 3421.02, Middlesex County, Massachusetts",25620,25,017,342102,25017342102,1
806,"Census Tract 3422.01, Middlesex County, Massachusetts",30063,25,017,342201,25017342201,2
807,"Census Tract 3422.02, Middlesex County, Massachusetts",28766,25,017,342202,25017342202,2
808,"Census Tract 3501.03, Middlesex County, Massachusetts",37701,25,017,350103,25017350103,3
809,"Census Tract 3501.04, Middlesex County, Massachusetts",27492,25,017,350104,25017350104,2
810,"Census Tract 3512.03, Middlesex County, Massachusetts",41992,25,017,351203,25017351203,3
811,"Census Tract 3512.04, Middlesex County, Massachusetts",37245,25,017,351204,25017351204,3
812,"Census Tract 7611, Worcester County, Massachusetts",30583,25,027,761100,25027761100,2
813,"Census Tract 7331.02, Worcester County, Massachusetts",28158,25,027,733102,25027733102,2
814,"Census Tract 7371, Worcester County, Massachusetts",34533,25,027,737100,25027737100,2
815,"Census Tract 7372, Worcester County, Massachusetts",30357,25,027,737200,25027737200,2
816,"Census Tract 7322.03, Worcester County, Massachusetts",26769,25,027,732203,25027732203,1
817,"Census Tract 7401.02, Worcester County, Massachusetts",40654,25,027,740102,25027740102,3
818,"Census Tract 7491, Worcester County, Massachusetts",45164,25,027,749100,25027749100,4
819,"Census Tract 7532, Worcester County, Massachusetts",35885,25,027,753200,25027753200,3
820,"Census Tract 7552, Worcester County, Massachusetts",29152,25,027,755200,25027755200,2
821,"Census Tract 7572, Worcester County, Massachusetts",19857,25,027,757200,25027757200,1
822,"Census Tract 7031, Worcester County, Massachusetts",20983,25,027,703100,25027703100,1
823,"Census Tract 7032, Worcester County, Massachusetts",27417,25,027,703200,25027703200,2
824,"Census Tract 7051, Worcester County, Massachusetts",34808,25,027,705100,25027705100,2
825,"Census Tract 7074, Worcester County, Massachusetts",32656,25,027,707400,25027707400,2
826,"Census Tract 7106, Worcester County, Massachusetts",25263,25,027,710600,25027710600,1
827,"Census Tract 7151, Worcester County, Massachusetts",61429,25,027,715100,25027715100,4
828,"Census Tract 7181, Worcester County, Massachusetts",43209,25,027,718100,25027718100,3
829,"Census Tract 7317, Worcester County, Massachusetts",16995,25,027,731700,25027731700,1
830,"Census Tract 7322.01, Worcester County, Massachusetts",32072,25,027,732201,25027732201,2
831,"Census Tract 7401.01, Worcester County, Massachusetts",52902,25,027,740101,25027740101,4
832,"Census Tract 1402.01, Suffolk County, Massachusetts",37128,25,025,140201,25025140201,3
833,"Census Tract 4.02, Suffolk County, Massachusetts",32589,25,025,000402,25025000402,2
834,"Census Tract 6.01, Suffolk County, Massachusetts",40544,25,025,000601,25025000601,3
835,"Census Tract 302, Suffolk County, Massachusetts",57464,25,025,030200,25025030200,4
836,"Census Tract 305, Suffolk County, Massachusetts",65684,25,025,030500,25025030500,4
837,"Census Tract 402, Suffolk County, Massachusetts",36506,25,025,040200,25025040200,3
838,"Census Tract 502, Suffolk County, Massachusetts",22914,25,025,050200,25025050200,1
839,"Census Tract 503, Suffolk County, Massachusetts",14209,25,025,050300,25025050300,1
840,"Census Tract 506, Suffolk County, Massachusetts",26607,25,025,050600,25025050600,1
841,"Census Tract 703, Suffolk County, Massachusetts",68295,25,025,070300,25025070300,4
842,"Census Tract 705, Suffolk County, Massachusetts",67516,25,025,070500,25025070500,4
843,"Census Tract 708, Suffolk County, Massachusetts",59747,25,025,070800,25025070800,4
844,"Census Tract 809, Suffolk County, Massachusetts",25348,25,025,080900,25025080900,1
845,"Census Tract 814, Suffolk County, Massachusetts",25982,25,025,081400,25025081400,1
846,"Census Tract 818, Suffolk County, Massachusetts",18139,25,025,081800,25025081800,1
847,"Census Tract 903, Suffolk County, Massachusetts",21226,25,025,090300,25025090300,1
848,"Census Tract 923, Suffolk County, Massachusetts",24370,25,025,092300,25025092300,1
849,"Census Tract 1604, Suffolk County, Massachusetts",26362,25,025,160400,25025160400,1
850,"Census Tract 1602, Suffolk County, Massachusetts",24912,25,025,160200,25025160200,1
851,"Census Tract 1704, Suffolk County, Massachusetts",24223,25,025,170400,25025170400,1
852,"Census Tract 3103, Middlesex County, Massachusetts",21574,25,017,310300,25017310300,1
853,"Census Tract 3106.01, Middlesex County, Massachusetts",27095,25,017,310601,25017310601,2
854,"Census Tract 3121, Middlesex County, Massachusetts",25463,25,017,312100,25017312100,1
855,"Census Tract 2108, Essex County, Massachusetts",24229,25,009,210800,25009210800,1
856,"Census Tract 2112, Essex County, Massachusetts",36250,25,009,211200,25009211200,3
857,"Census Tract 2121, Essex County, Massachusetts",36677,25,009,212100,25009212100,3
858,"Census Tract 2211, Essex County, Massachusetts",36607,25,009,221100,25009221100,3
859,"Census Tract 2213, Essex County, Massachusetts",37704,25,009,221300,25009221300,3
860,"Census Tract 2513, Essex County, Massachusetts",17028,25,009,251300,25009251300,1
861,"Census Tract 2516, Essex County, Massachusetts",18940,25,009,251600,25009251600,1
862,"Census Tract 2531, Essex County, Massachusetts",37416,25,009,253100,25009253100,3
863,"Census Tract 2532.03, Essex County, Massachusetts",61089,25,009,253203,25009253203,4
864,"Census Tract 2604.02, Essex County, Massachusetts",52263,25,009,260402,25009260402,4
865,"Census Tract 2605, Essex County, Massachusetts",41906,25,009,260500,25009260500,3
866,"Census Tract 2607, Essex County, Massachusetts",30853,25,009,260700,25009260700,2
867,"Census Tract 2651.01, Essex County, Massachusetts",44722,25,009,265101,25009265101,4
868,"Census Tract 2682, Essex County, Massachusetts",49073,25,009,268200,25009268200,4
869,"Census Tract 2041.02, Essex County, Massachusetts",27647,25,009,204102,25009204102,2
870,"Census Tract 2059, Essex County, Massachusetts",26975,25,009,205900,25009205900,1
871,"Census Tract 2068, Essex County, Massachusetts",19162,25,009,206800,25009206800,1
872,"Census Tract 2103, Essex County, Massachusetts",35667,25,009,210300,25009210300,3
873,"Census Tract 2176, Essex County, Massachusetts",20436,25,009,217600,25009217600,1
874,"Census Tract 2233, Essex County, Massachusetts",50250,25,009,223300,25009223300,4
875,"Census Tract 2503, Essex County, Massachusetts",22047,25,009,250300,25009250300,1
876,"Census Tract 2524, Essex County, Massachusetts",21920,25,009,252400,25009252400,1
877,"Census Tract 2514, Essex County, Massachusetts",21733,25,009,251400,25009251400,1
878,"Census Tract 2521.02, Essex County, Massachusetts",45571,25,009,252102,25009252102,4
879,"Census Tract 6522, Bristol County, Massachusetts",30433,25,005,652200,25005652200,2
880,"Census Tract 6527, Bristol County, Massachusetts",19089,25,005,652700,25005652700,1
881,"Census Tract 6533.01, Bristol County, Massachusetts",36378,25,005,653301,25005653301,3
882,"Census Tract 6316, Bristol County, Massachusetts",30771,25,005,631600,25005631600,2
883,"Census Tract 6317, Bristol County, Massachusetts",41975,25,005,631700,25005631700,3
884,"Census Tract 6318, Bristol County, Massachusetts",37839,25,005,631800,25005631800,3
885,"Census Tract 6414, Bristol County, Massachusetts",16954,25,005,641400,25005641400,1
886,"Census Tract 6416, Bristol County, Massachusetts",33141,25,005,641600,25005641600,2
887,"Census Tract 6420, Bristol County, Massachusetts",17649,25,005,642000,25005642000,1
888,"Census Tract 6503, Bristol County, Massachusetts",30611,25,005,650300,25005650300,2
889,"Census Tract 6518, Bristol County, Massachusetts",12705,25,005,651800,25005651800,1
890,"Census Tract 6002.02, Bristol County, Massachusetts",40373,25,005,600202,25005600202,3
891,"Census Tract 6102.02, Bristol County, Massachusetts",50534,25,005,610202,25005610202,4
892,"Census Tract 6137, Bristol County, Massachusetts",30217,25,005,613700,25005613700,2
893,"Census Tract 6171.01, Bristol County, Massachusetts",36851,25,005,617101,25005617101,3
894,"Census Tract 6304, Bristol County, Massachusetts",45757,25,005,630400,25005630400,4
895,"Census Tract 6331, Bristol County, Massachusetts",33241,25,005,633100,25005633100,2
896,"Census Tract 4011, Norfolk County, Massachusetts",61619,25,021,401100,25021401100,4
897,"Census Tract 4012, Norfolk County, Massachusetts",71795,25,021,401200,25021401200,4
898,"Census Tract 4034, Norfolk County, Massachusetts",44610,25,021,403400,25021403400,4
899,"Census Tract 1006.01, Suffolk County, Massachusetts",35158,25,025,100601,25025100601,2
900,"Census Tract 1007, Suffolk County, Massachusetts",41465,25,025,100700,25025100700,3
901,"Census Tract 1011.02, Suffolk County, Massachusetts",21899,25,025,101102,25025101102,1
902,"Census Tract 1302, Suffolk County, Massachusetts",48208,25,025,130200,25025130200,4
903,"Census Tract 606, Suffolk County, Massachusetts",91250,25,025,060600,25025060600,4
904,"Census Tract 709, Suffolk County, Massachusetts",42431,25,025,070900,25025070900,3
905,"Census Tract 924, Suffolk County, Massachusetts",16213,25,025,092400,25025092400,1
906,"Census Tract 301, Suffolk County, Massachusetts",61848,25,025,030100,25025030100,4
907,"Census Tract 6.02, Suffolk County, Massachusetts",25444,25,025,000602,25025000602,1
908,"Census Tract 821, Suffolk County, Massachusetts",17541,25,025,082100,25025082100,1
909,"Census Tract 602, Suffolk County, Massachusetts",60216,25,025,060200,25025060200,4
910,"Census Tract 904, Suffolk County, Massachusetts",19858,25,025,090400,25025090400,1
911,"Census Tract 1205, Suffolk County, Massachusetts",31781,25,025,120500,25025120500,2
912,"Census Tract 1010.01, Suffolk County, Massachusetts",24149,25,025,101001,25025101001,1
913,"Census Tract 3566.02, Middlesex County, Massachusetts",63187,25,017,356602,25017356602,4
914,"Census Tract 3573, Middlesex County, Massachusetts",61927,25,017,357300,25017357300,4
915,"Census Tract 3652.02, Middlesex County, Massachusetts",50670,25,017,365202,25017365202,4
916,"Census Tract 3574, Middlesex County, Massachusetts",78098,25,017,357400,25017357400,4
917,"Census Tract 3601, Middlesex County, Massachusetts",50093,25,017,360100,25017360100,4
918,"Census Tract 7201, Worcester County, Massachusetts",52140,25,027,720100,25027720100,4
919,"Census Tract 7291, Worcester County, Massachusetts",32058,25,027,729100,25027729100,2
920,"Census Tract 7102, Worcester County, Massachusetts",32783,25,027,710200,25027710200,2
921,"Census Tract 7105, Worcester County, Massachusetts",19410,25,027,710500,25027710500,1
922,"Census Tract 7330, Worcester County, Massachusetts",21818,25,027,733000,25027733000,1
923,"Census Tract 7308.01, Worcester County, Massachusetts",49783,25,027,730801,25027730801,4
924,"Census Tract 7311.01, Worcester County, Massachusetts",26526,25,027,731101,25027731101,1
925,"Census Tract 7329.01, Worcester County, Massachusetts",25618,25,027,732901,25027732901,1
926,"Census Tract 7331.01, Worcester County, Massachusetts",30781,25,027,733101,25027733101,2
927,"Census Tract 7101, Worcester County, Massachusetts",29074,25,027,710100,25027710100,2
928,"Census Tract 7075, Worcester County, Massachusetts",29780,25,027,707500,25027707500,2
929,"Census Tract 7561.01, Worcester County, Massachusetts",37735,25,027,756101,25027756101,3
930,"Census Tract 7502, Worcester County, Massachusetts",38646,25,027,750200,25027750200,3
931,"Census Tract 7541, Worcester County, Massachusetts",37247,25,027,754100,25027754100,3
932,"Census Tract 7551, Worcester County, Massachusetts",34387,25,027,755100,25027755100,2
933,"Census Tract 7571, Worcester County, Massachusetts",26527,25,027,757100,25027757100,1
934,"Census Tract 7601, Worcester County, Massachusetts",34229,25,027,760100,25027760100,2
935,"Census Tract 7071, Worcester County, Massachusetts",28871,25,027,707100,25027707100,2
936,"Census Tract 7092.01, Worcester County, Massachusetts",35301,25,027,709201,25027709201,2
937,"Census Tract 403, Franklin County, Massachusetts",33198,25,011,040300,25011040300,2
938,"Census Tract 8004, Hampden County, Massachusetts",22900,25,013,800400,25013800400,1
939,"Census Tract 8013, Hampden County, Massachusetts",12466,25,013,801300,25013801300,1
940,"Census Tract 8005, Hampden County, Massachusetts",22529,25,013,800500,25013800500,1
941,"Census Tract 8009, Hampden County, Massachusetts",12357,25,013,800900,25013800900,1
942,"Census Tract 8012, Hampden County, Massachusetts",11763,25,013,801200,25013801200,1
943,"Census Tract 8022, Hampden County, Massachusetts",17415,25,013,802200,25013802200,1
944,"Census Tract 8101, Hampden County, Massachusetts",29321,25,013,810100,25013810100,2
945,"Census Tract 8102, Hampden County, Massachusetts",31193,25,013,810200,25013810200,2
946,"Census Tract 8106.01, Hampden County, Massachusetts",26760,25,013,810601,25013810601,1
947,"Census Tract 8115, Hampden County, Massachusetts",10535,25,013,811500,25013811500,1
948,"Census Tract 8118, Hampden County, Massachusetts",14586,25,013,811800,25013811800,1
949,"Census Tract 8121.01, Hampden County, Massachusetts",35614,25,013,812101,25013812101,3
950,"Census Tract 8129.03, Hampden County, Massachusetts",3615,25,013,812903,25013812903,1
951,"Census Tract 8132.05, Hampden County, Massachusetts",33983,25,013,813205,25013813205,2
952,"Census Tract 8136.02, Hampden County, Massachusetts",43300,25,013,813602,25013813602,3
953,"Census Tract 8015.03, Hampden County, Massachusetts",23359,25,013,801503,25013801503,1
954,"Census Tract 8020, Hampden County, Massachusetts",10698,25,013,802000,25013802000,1
955,"Census Tract 8021, Hampden County, Massachusetts",21975,25,013,802100,25013802100,1
956,"Census Tract 8024, Hampden County, Massachusetts",37000,25,013,802400,25013802400,3
957,"Census Tract 8103, Hampden County, Massachusetts",27336,25,013,810300,25013810300,2
958,"Census Tract 8116, Hampden County, Massachusetts",10769,25,013,811600,25013811600,1
959,"Census Tract 8126, Hampden County, Massachusetts",41170,25,013,812600,25013812600,3
960,"Census Tract 8014.01, Hampden County, Massachusetts",14495,25,013,801401,25013801401,1
961,"Census Tract 6407, Bristol County, Massachusetts",23475,25,005,640700,25005640700,1
962,"Census Tract 6410, Bristol County, Massachusetts",13134,25,005,641000,25005641000,1
963,"Census Tract 6412, Bristol County, Massachusetts",18323,25,005,641200,25005641200,1
964,"Census Tract 6451.01, Bristol County, Massachusetts",35413,25,005,645101,25005645101,2
965,"Census Tract 6451.03, Bristol County, Massachusetts",36125,25,005,645103,25005645103,3
966,"Census Tract 6504, Bristol County, Massachusetts",20772,25,005,650400,25005650400,1
967,"Census Tract 6520, Bristol County, Massachusetts",22111,25,005,652000,25005652000,1
968,"Census Tract 6521, Bristol County, Massachusetts",28376,25,005,652100,25005652100,2
969,"Census Tract 6523, Bristol County, Massachusetts",22140,25,005,652300,25005652300,1
970,"Census Tract 6121, Bristol County, Massachusetts",39708,25,005,612100,25005612100,3
971,"Census Tract 6134, Bristol County, Massachusetts",36632,25,005,613400,25005613400,3
972,"Census Tract 6141.02, Bristol County, Massachusetts",32790,25,005,614102,25005614102,2
973,"Census Tract 6418, Bristol County, Massachusetts",30292,25,005,641800,25005641800,2
974,"Census Tract 2522.01, Essex County, Massachusetts",34952,25,009,252201,25009252201,2
975,"Census Tract 2523, Essex County, Massachusetts",28593,25,009,252300,25009252300,2
976,"Census Tract 2526.01, Essex County, Massachusetts",33373,25,009,252601,25009252601,2
977,"Census Tract 2532.05, Essex County, Massachusetts",63537,25,009,253205,25009253205,4
978,"Census Tract 2542, Essex County, Massachusetts",23264,25,009,254200,25009254200,1
979,"Census Tract 2544.01, Essex County, Massachusetts",59094,25,009,254401,25009254401,4
980,"Census Tract 2601, Essex County, Massachusetts",21416,25,009,260100,25009260100,1
981,"Census Tract 2631, Essex County, Massachusetts",50761,25,009,263100,25009263100,4
982,"Census Tract 2691, Essex County, Massachusetts",47575,25,009,269100,25009269100,4
983,"Census Tract 2022, Essex County, Massachusetts",53188,25,009,202200,25009202200,4
984,"Census Tract 2046, Essex County, Massachusetts",41536,25,009,204600,25009204600,3
985,"Census Tract 2056, Essex County, Massachusetts",30048,25,009,205600,25009205600,2
986,"Census Tract 2058, Essex County, Massachusetts",29802,25,009,205800,25009205800,2
987,"Census Tract 2070, Essex County, Massachusetts",14049,25,009,207000,25009207000,1
988,"Census Tract 2084, Essex County, Massachusetts",42020,25,009,208400,25009208400,3
989,"Census Tract 2106, Essex County, Massachusetts",29519,25,009,210600,25009210600,2
990,"Census Tract 2109, Essex County, Massachusetts",38505,25,009,210900,25009210900,3
991,"Census Tract 2214, Essex County, Massachusetts",26592,25,009,221400,25009221400,1
992,"Census Tract 2215, Essex County, Massachusetts",23781,25,009,221500,25009221500,1
993,"Census Tract 2218, Essex County, Massachusetts",30985,25,009,221800,25009221800,2
994,"Census Tract 2532.01, Essex County, Massachusetts",36688,25,009,253201,25009253201,3
995,"Census Tract 2532.02, Essex County, Massachusetts",41415,25,009,253202,25009253202,3
996,"Census Tract 2641, Essex County, Massachusetts",32431,25,009,264100,25009264100,2
997,"Census Tract 2651.02, Essex County, Massachusetts",51528,25,009,265102,25009265102,4
998,"Census Tract 2032, Essex County, Massachusetts",48022,25,009,203200,25009203200,4
999,"Census Tract 2041.01, Essex County, Massachusetts",26200,25,009,204101,25009204101,1
1000,"Census Tract 2045, Essex County, Massachusetts",43703,25,009,204500,25009204500,3
1001,"Census Tract 2047.01, Essex County, Massachusetts",37571,25,009,204701,25009204701,3
1002,"Census Tract 2053, Essex County, Massachusetts",41238,25,009,205300,25009205300,3
1003,"Census Tract 2057, Essex County, Massachusetts",33789,25,009,205700,25009205700,2
1004,"Census Tract 2069, Essex County, Massachusetts",18987,25,009,206900,25009206900,1
1005,"Census Tract 3514.03, Middlesex County, Massachusetts",31737,25,017,351403,25017351403,2
1006,"Census Tract 3514.04, Middlesex County, Massachusetts",31589,25,017,351404,25017351404,2
1007,"Census Tract 3521.01, Middlesex County, Massachusetts",71985,25,017,352101,25017352101,4
1008,"Census Tract 3521.02, Middlesex County, Massachusetts",46056,25,017,352102,25017352102,4
1009,"Census Tract 3531.01, Middlesex County, Massachusetts",34005,25,017,353101,25017353101,2
1010,"Census Tract 3531.02, Middlesex County, Massachusetts",6243,25,017,353102,25017353102,1
1011,"Census Tract 3567.01, Middlesex County, Massachusetts",52938,25,017,356701,25017356701,4
1012,"Census Tract 3567.02, Middlesex County, Massachusetts",51829,25,017,356702,25017356702,4
1013,"Census Tract 3631.03, Middlesex County, Massachusetts",50807,25,017,363103,25017363103,4
1014,"Census Tract 3631.04, Middlesex County, Massachusetts",67287,25,017,363104,25017363104,4
1015,"Census Tract 3662.01, Middlesex County, Massachusetts",92982,25,017,366201,25017366201,4
